id,source,date,title,FINAL,url
750,Detik Edu,2026-05-14,Ini yang Terjadi pada Tubuh Jika Manusia Tinggal di Bulan,0,https://www.detik.com/edu/detikpedia/d-8489171/ini-yang-terjadi-pada-tubuh-jika-manusia-tinggal-di-bulan
751,Detik Edu,2026-05-14,SMAN 1 Pontianak Mundur dari Final Ulang LCC 4 Pilar di Kalbar,0,https://www.detik.com/edu/sekolah/d-8489194/sman-1-pontianak-mundur-dari-final-ulang-lcc-4-pilar-di-kalbar
752,Detik Edu,2026-05-14,"Sejarah Cerdas Cermat di Indonesia, Mulai Ada Sejak Era Orde Baru",0,https://www.detik.com/edu/detikpedia/d-8488946/sejarah-cerdas-cermat-di-indonesia-mulai-ada-sejak-era-orde-baru
753,Detik Edu,2026-05-14,"FSGI: Final LCC Empat Pilar Kalbar Tak Perlu Diulang, Asal Jangan Terulang Lagi",0,https://www.detik.com/edu/sekolah/d-8488848/fsgi-final-lcc-empat-pilar-kalbar-tak-perlu-diulang-asal-jangan-terulang-lagi
754,Detik Edu,2026-05-14,Rekrutmen Petugas Penjaga Perlintasan KAI buat Lulusan SMA Bernilai Minimal 6,0,https://www.detik.com/edu/detikpedia/d-8488772/rekrutmen-petugas-penjaga-perlintasan-kai-buat-lulusan-sma-bernilai-minimal-6
755,Detik Edu,2026-05-14,"Tanggalan Mei 2026 versi Libur Anak Sekolah, Satu Long Weekend Tersisa",0,https://www.detik.com/edu/detikpedia/d-8488598/tanggalan-mei-2026-versi-libur-anak-sekolah-satu-long-weekend-tersisa
756,Detik Edu,2026-05-14,"Bulu Mata Palsu dari Pelepah Pisang, Inovasi Dosen UNP yang Ramah Lingkungan",0,https://www.detik.com/edu/edutainment/d-8486614/bulu-mata-palsu-dari-pelepah-pisang-inovasi-dosen-unp-yang-ramah-lingkungan
757,Detik Edu,2026-05-14,"Kemenpora Buka Pendaftaran Delegasi ASEAN Youth Fellowship, Ditutup 17 Mei!",1,https://www.detik.com/edu/detikpedia/d-8487287/kemenpora-buka-pendaftaran-delegasi-asean-youth-fellowship-ditutup-17-mei
758,Detik Edu,2026-05-14,"Ini yang Terjadi pada Bumi Jika Matahari Mendadak Hilang, Ada Hewan yang Selamat!",1,https://www.detik.com/edu/detikpedia/d-8488130/ini-yang-terjadi-pada-bumi-jika-matahari-mendadak-hilang-ada-hewan-yang-selamat
759,Detik Edu,2026-05-14,"Nasib Terkini 4 Terdakwa Kasus Korupsi Chromebook, Nadiem Dituntut 18 Tahun Bui",0,https://www.detik.com/edu/detikpedia/d-8488554/nasib-terkini-4-terdakwa-kasus-korupsi-chromebook-nadiem-dituntut-18-tahun-bui
760,Detik Edu,2026-05-14,"Status Guru Honorer 2027 Belum Jelas, Pakar Unair Khawatirkan Dampak Ini",1,https://www.detik.com/edu/sekolah/d-8488115/status-guru-honorer-2027-belum-jelas-pakar-unair-khawatirkan-dampak-ini
761,Detik Edu,2026-05-14,"Jalur Mandiri UNS 2026 Dibuka: Jadwal, Biaya, dan Materi Ujian Tulis",0,https://www.detik.com/edu/seleksi-masuk-pt/d-8488108/jalur-mandiri-uns-2026-dibuka-jadwal-biaya-dan-materi-ujian-tulis
762,Detik Edu,2026-05-14,"Final LCC 4 Pilar Kalbar Segera Diulang, Juri Independen, Diawasi Pimpinan MPR",0,https://www.detik.com/edu/sekolah/d-8488137/final-lcc-4-pilar-kalbar-segera-diulang-juri-independen-diawasi-pimpinan-mpr
763,Detik Edu,2026-05-14,Profesi Langka Gaji Tinggi! Jadi Fullstack Developer Bisa Dikuasai 3 Bulan!,1,https://www.detik.com/edu/edutainment/d-8487508/profesi-langka-gaji-tinggi-jadi-fullstack-developer-bisa-dikuasai-3-bulan
764,Detik Edu,2026-05-13,Kerja Sudah Maksimal Tapi Tetap Tidak Lolos Probation? Mungkin Ini yang Salah,1,https://www.detik.com/edu/edutainment/d-8487457/kerja-sudah-maksimal-tapi-tetap-tidak-lolos-probation-mungkin-ini-yang-salah
765,Detik Edu,2026-05-13,Capek Bisnis Jalan di Tempat? Ikuti Workshop Bisnis Ini untuk Solusinya,1,https://www.detik.com/edu/edutainment/d-8487488/capek-bisnis-jalan-di-tempat-ikuti-workshop-bisnis-ini-untuk-solusinya
766,Detik Edu,2026-05-13,"BRIN Buat Inovasi Pelat Karet untuk Rel Kereta, Diklaim Lebih Aman-Tahan Lama",0,https://www.detik.com/edu/detikpedia/d-8488017/brin-buat-inovasi-pelat-karet-untuk-rel-kereta-diklaim-lebih-aman-tahan-lama
767,Detik Edu,2026-05-13,"Banyak Kasus Mobil Mati di Rel KA, Peneliti BRIN: Bukan karena Medan Magnet!",0,https://www.detik.com/edu/detikpedia/d-8487795/banyak-kasus-mobil-mati-di-rel-ka-peneliti-brin-bukan-karena-medan-magnet
768,Detik Edu,2026-05-13,"Kenaikan Yesus Kristus 14 Mei, Apa Bedanya dengan Paskah?",1,https://www.detik.com/edu/detikpedia/d-8487405/kenaikan-yesus-kristus-14-mei-apa-bedanya-dengan-paskah
769,Detik Edu,2026-05-13,KemenPPPA dan Tanoto Foundation Rilis Buku Cerita Anak 'Misi untuk Raka',0,https://www.detik.com/edu/edutainment/d-8488133/kemenpppa-dan-tanoto-foundation-rilis-buku-cerita-anak-misi-untuk-raka
770,Detik Edu,2026-05-13,Tuntutan 18 Tahun Penjara untuk Mantan Mendikbudristek Nadiem Makarim,0,https://www.detik.com/edu/detikpedia/d-8488119/tuntutan-18-tahun-penjara-untuk-mantan-mendikbudristek-nadiem-makarim
771,Detik Edu,2026-05-13,"Unpad Buka 2 Beasiswa S2-S3, Plus Dana Riset hingga Rp 30 Juta Per Tahun",0,https://www.detik.com/edu/beasiswa/d-8487477/unpad-buka-2-beasiswa-s2-s3-plus-dana-riset-hingga-rp-30-juta-per-tahun
772,Detik Edu,2026-05-13,"Ada MAN IC Baru di Sumedang, Daya Tampung Angkatan Pertama 48 Siswa",0,https://www.detik.com/edu/sekolah/d-8487707/ada-man-ic-baru-di-sumedang-daya-tampung-angkatan-pertama-48-siswa
773,Detik Edu,2026-05-13,"Kemenag Wajibkan PTKIN Sediakan Asrama Mahasiswa, Ada Tiga Opsi Tipe",0,https://www.detik.com/edu/perguruan-tinggi/d-8487801/kemenag-wajibkan-ptkin-sediakan-asrama-mahasiswa-ada-tiga-opsi-tipe
774,Detik Edu,2026-05-13,Peneliti ITB-BRIN Temukan Spesies Baru Talas-talasan di Kalimantan Barat,0,https://www.detik.com/edu/detikpedia/d-8487718/peneliti-itb-brin-temukan-spesies-baru-talas-talasan-di-kalimantan-barat
775,Detik Edu,2026-05-13,Mengapa Kendaraan Mati Mendadak di Rel Kereta? Pakar BRIN Ungkap 3 Penyebabnya,1,https://www.detik.com/edu/detikpedia/d-8487691/mengapa-kendaraan-mati-mendadak-di-rel-kereta-pakar-brin-ungkap-3-penyebabnya
776,Detik Edu,2026-05-13,"Ramai Hapus Prodi yang Kurang Relevan dengan Industri, PTKIN Mulai Pemetaan",0,https://www.detik.com/edu/perguruan-tinggi/d-8487673/ramai-hapus-prodi-yang-kurang-relevan-dengan-industri-ptkin-mulai-pemetaan
777,Detik Edu,2026-05-13,"Diserbu 60 Ribu Pendaftar, Ini Daftar Sementara Kampus Terfavorit di UM-PTKIN",1,https://www.detik.com/edu/seleksi-masuk-pt/d-8487445/diserbu-60-ribu-pendaftar-ini-daftar-sementara-kampus-terfavorit-di-um-ptkin
778,Detik Edu,2026-05-13,Meksiko Batal Liburkan Sekolah Lebih Awal Saat Piala Dunia 2026,0,https://www.detik.com/edu/edutainment/d-8486651/meksiko-batal-liburkan-sekolah-lebih-awal-saat-piala-dunia-2026
779,Detik Edu,2026-05-13,Anggota DPR Minta Mahasiswa Pengguna Joki UTBK Dikeluarkan,0,https://www.detik.com/edu/seleksi-masuk-pt/d-8487217/anggota-dpr-minta-mahasiswa-pengguna-joki-utbk-dikeluarkan
780,Detik Edu,2026-05-13,"Antisipasi Kecurangan, UM-PTKIN Terapkan Alat Detektor-Pengawas SSE",0,https://www.detik.com/edu/seleksi-masuk-pt/d-8487370/antisipasi-kecurangan-um-ptkin-terapkan-alat-detektor-pengawas-sse
781,Detik Edu,2026-05-13,"Usai Sidang Tuntutan Hari Ini, Eks Mendikbud Nadiem Langsung ke RS untuk Operasi",0,https://www.detik.com/edu/detikpedia/d-8487374/usai-sidang-tuntutan-hari-ini-eks-mendikbud-nadiem-langsung-ke-rs-untuk-operasi
782,Detik Edu,2026-05-13,"Motivasi Pria Punya 14 Gelar S1 dan 3 Gelar S2, Nggak Stop Kuliah dari 1999-2026",0,https://www.detik.com/edu/edutainment/d-8486584/motivasi-pria-punya-14-gelar-s1-dan-3-gelar-s2-nggak-stop-kuliah-dari-1999-2026
783,Detik Edu,2026-05-13,"Pendaftaran UM-PTKIN 2026 Masih Dibuka hingga 30 Mei, Prodi Kegamaan-Umum Bisa Dipilih",0,https://www.detik.com/edu/seleksi-masuk-pt/d-8487171/pendaftaran-um-ptkin-2026-masih-dibuka-hingga-30-mei-prodi-kegamaan-umum-bisa-dipilih
784,Detik Edu,2026-05-13,DPR Dorong Lomba Cerdas Cermat Empat Pilar Kalbar Diulang,0,https://www.detik.com/edu/edutainment/d-8487211/dpr-dorong-lomba-cerdas-cermat-empat-pilar-kalbar-diulang
785,Detik Edu,2026-05-13,"Soal SE Guru Honorer, DPR: Peluang Percepat Pengangkatan Jadi ASN",0,https://www.detik.com/edu/sekolah/d-8487118/soal-se-guru-honorer-dpr-peluang-percepat-pengangkatan-jadi-asn
786,Detik Edu,2026-05-13,"MPR Bakal Evaluasi Skema Penilaian Cerdas Cermat 4 Pilar, Juri dan MC Dinonaktifkan",0,https://www.detik.com/edu/sekolah/d-8487121/mpr-bakal-evaluasi-skema-penilaian-cerdas-cermat-4-pilar-juri-dan-mc-dinonaktifkan
787,Detik Edu,2026-05-13,"Siswa Bisa Usul Menu MBG Agar Sesuai Selera, Simak Caranya Nih!",1,https://www.detik.com/edu/sekolah/d-8486430/siswa-bisa-usul-menu-mbg-agar-sesuai-selera-simak-caranya-nih
788,Detik Edu,2026-05-13,"Josepha Alexandra, Siswa Viral Protes LCC Empat Pilar Ditawari Beasiswa ke China",0,https://www.detik.com/edu/edutainment/d-8487041/josepha-alexandra-siswa-viral-protes-lcc-empat-pilar-ditawari-beasiswa-ke-china
789,Detik Edu,2026-05-13,Mengapa Gunung Berapi Bisa Tiba-tiba Meletus Tanpa Peringatan? Ini Temuan Ilmuwan,1,https://www.detik.com/edu/detikpedia/d-8484931/mengapa-gunung-berapi-bisa-tiba-tiba-meletus-tanpa-peringatan-ini-temuan-ilmuwan
790,Detik Edu,2026-05-13,KSP: Program Revitalisasi Sekolah Serap 380 Ribu Tenaga Kerja,0,https://www.detik.com/edu/sekolah/d-8486339/ksp-program-revitalisasi-sekolah-serap-380-ribu-tenaga-kerja
791,Detik Edu,2026-05-13,Seperti Apa Rasanya Kuliah Fast Track S1-S2? Launa Silky Bagikan Pengalamannya,1,https://www.detik.com/edu/edutainment/d-8486627/seperti-apa-rasanya-kuliah-fast-track-s1-s2-launa-silky-bagikan-pengalamannya
792,Detik Edu,2026-05-13,"Punya 14 Gelar S1 dan 3 Gelar S2, Welin Tak Pernah Absen Sakit: Flu Tetap Kuliah!",0,https://www.detik.com/edu/edutainment/d-8486329/punya-14-gelar-s1-dan-3-gelar-s2-welin-tak-pernah-absen-sakit-flu-tetap-kuliah
793,Detik Edu,2026-05-13,Anak-anak TK di Koja Heboh Jadi 'Damkar Cilik',0,https://www.detik.com/edu/foto/d-8486082/anak-anak-tk-di-koja-heboh-jadi-damkar-cilik
794,Detik Edu,2026-05-13,Gen Z Malas Membaca? Ketua IKAPI Ungkap Faktanya,1,https://www.detik.com/edu/edutainment/d-8486715/gen-z-malas-membaca-ketua-ikapi-ungkap-faktanya
795,Detik Edu,2026-05-13,"Kemendikdasmen Sebut SMK Harus Punya Mitra Industri, Tingkatkan Peluang Kerja Lulusan",0,https://www.detik.com/edu/sekolah/d-8486605/kemendikdasmen-sebut-smk-harus-punya-mitra-industri-tingkatkan-peluang-kerja-lulusan
796,Detik Edu,2026-05-13,Belajar Merangkai Buket Bunga ala Korea Ini Cocok buat Pemula!,1,https://www.detik.com/edu/edutainment/d-8486581/belajar-merangkai-buket-bunga-ala-korea-ini-cocok-buat-pemula
797,Detik Edu,2026-12-05,Bisnis Sudah Jalan Bertahun-tahun tapi Masih Stuck? Ini yang Perlu Kamu Benahi,1,https://www.detik.com/edu/edutainment/d-8486556/bisnis-sudah-jalan-bertahun-tahun-tapi-masih-stuck-ini-yang-perlu-kamu-benahi
798,Detik Edu,2026-12-05,Rieke Diah Pitaloka: Perpustakaan Masuk Rancangan Pembangunan Nasional sejak 1960-an,0,https://www.detik.com/edu/detikpedia/d-8486540/rieke-diah-pitaloka-perpustakaan-masuk-rancangan-pembangunan-nasional-sejak-1960-an
799,Detik Edu,2026-12-05,"Vonis 4 Tahun Ibam Eks Konsultan Kemendikbud, Tak Terbukti Terima Aliran Dana Langsung",0,https://www.detik.com/edu/detikpedia/d-8486596/vonis-4-tahun-ibam-eks-konsultan-kemendikbud-tak-terbukti-terima-aliran-dana-langsung
800,Detik Edu,2026-12-05,"4.700 Perpustakaan Direvitalisasi, Ingin Tingkatkan Literasi-Jadi Tempat Belajar Baru",0,https://www.detik.com/edu/sekolah/d-8486372/4-700-perpustakaan-direvitalisasi-ingin-tingkatkan-literasi-jadi-tempat-belajar-baru
801,Detik Edu,2026-12-05,"Dana Revitalisasi Sekolah Langsung Ditransfer ke Kepsek, KSP: Cegah Korupsi",0,https://www.detik.com/edu/sekolah/d-8486280/dana-revitalisasi-sekolah-langsung-ditransfer-ke-kepsek-ksp-cegah-korupsi
802,Detik Edu,2026-12-05,"7.586 Ruang Praktik SMK Direvitalisasi, Upaya Siapkan Murid Masuk Dunia Kerja",0,https://www.detik.com/edu/sekolah/d-8486335/7-586-ruang-praktik-smk-direvitalisasi-upaya-siapkan-murid-masuk-dunia-kerja
803,Detik Edu,2026-12-05,"Universitas Brawijaya Resmi Ubah Nama 4 Fakultas, Ini Daftar Nama Terbarunya",1,https://www.detik.com/edu/perguruan-tinggi/d-8486415/universitas-brawijaya-resmi-ubah-nama-4-fakultas-ini-daftar-nama-terbarunya
804,Detik Edu,2026-12-05,"Ini Welin Kusuma, Pria Gemar Kuliah Punya 14 Gelar S1 dan 3 Gelar S2",0,https://www.detik.com/edu/edutainment/d-8486137/ini-welin-kusuma-pria-gemar-kuliah-punya-14-gelar-s1-dan-3-gelar-s2
805,Detik Edu,2026-12-05,KSP: Dana Efisiensi-Sitaan Koruptor Juga Dipakai untuk Revitalisasi Sekolah,0,https://www.detik.com/edu/sekolah/d-8486245/ksp-dana-efisiensi-sitaan-koruptor-juga-dipakai-untuk-revitalisasi-sekolah
806,Detik Edu,2026-12-05,Pemerintah Sebut Sudah Revitalisasi 16.167 Sekolah Negeri-Swasta Sepanjang 2025,0,https://www.detik.com/edu/sekolah/d-8486210/pemerintah-sebut-sudah-revitalisasi-16-167-sekolah-negeri-swasta-sepanjang-2025
807,Detik Edu,2026-12-05,"Perpusnas Beberkan Kondisi Perpustakaan Sekolah RI, Jumlahnya Sangat Sedikit!",0,https://www.detik.com/edu/sekolah/d-8486159/perpusnas-beberkan-kondisi-perpustakaan-sekolah-ri-jumlahnya-sangat-sedikit
808,Detik Edu,2026-12-05,Potret Hasil Revitalisasi SMP Muhammadiyah 16 Jakarta,0,https://www.detik.com/edu/foto/d-8486093/potret-hasil-revitalisasi-smp-muhammadiyah-16-jakarta
809,Detik Edu,2026-12-05,"Daftar UKT dan IPI UI Jalur Mandiri 2026 Prodi S1-D4, Kedokteran Tembus Rp 20 Juta",0,https://www.detik.com/edu/seleksi-masuk-pt/d-8485896/daftar-ukt-dan-ipi-ui-jalur-mandiri-2026-prodi-s1-d4-kedokteran-tembus-rp-20-juta
810,Detik Edu,2026-12-05,"Pendaftaran Jalur Mandiri Sekolah Kedinasan Kemenhub 2026 Ini Dibuka, Begini Syaratnya",1,https://www.detik.com/edu/seleksi-masuk-pt/d-8485934/pendaftaran-jalur-mandiri-sekolah-kedinasan-kemenhub-2026-ini-dibuka-begini-syaratnya
811,Detik Edu,2026-12-05,"SE Guru Non-ASN, Akhiri Era Guru Honorer?",1,https://www.detik.com/edu/sekolah/d-8485824/se-guru-non-asn-akhiri-era-guru-honorer
812,Detik Edu,2026-12-05,"Kemendikdasmen Pastikan Dana Revitalisasi Tak Diselewengkan, Begini Langkahnya",1,https://www.detik.com/edu/sekolah/d-8485774/kemendikdasmen-pastikan-dana-revitalisasi-tak-diselewengkan-begini-langkahnya
813,Detik Edu,2026-12-05,Apa Itu Cerdas Cermat 4 Pilar MPR RI yang Viral? Ini Materi Soal yang Dilombakan,1,https://www.detik.com/edu/sekolah/d-8485725/apa-itu-cerdas-cermat-4-pilar-mpr-ri-yang-viral-ini-materi-soal-yang-dilombakan
814,Detik Edu,2026-12-05,"UNS Buka 5 Prodi Baru di Seleksi Mandiri 2026, Ada AI hingga Bahasa Jepang",0,https://www.detik.com/edu/seleksi-masuk-pt/d-8485669/uns-buka-5-prodi-baru-di-seleksi-mandiri-2026-ada-ai-hingga-bahasa-jepang
815,Detik Edu,2026-12-05,Komnas Perempuan Duga Korban Kekerasan Seksual di Pesantren Dapat Tekanan,0,https://www.detik.com/edu/detikpedia/d-8485637/komnas-perempuan-duga-korban-kekerasan-seksual-di-pesantren-dapat-tekanan
816,Detik Edu,2026-12-05,Mendikti Mau Bekali Maba soal Pencegahan-Penanganan Kekerasan Seksual,0,https://www.detik.com/edu/perguruan-tinggi/d-8485533/mendikti-mau-bekali-maba-soal-pencegahan-penanganan-kekerasan-seksual
817,Detik Edu,2026-12-05,"Kronologi Polemik Cerdas Cermat 4 Pilar, MPR Minta Maaf-Speaker Disebut Bermasalah",0,https://www.detik.com/edu/sekolah/d-8485480/kronologi-polemik-cerdas-cermat-4-pilar-mpr-minta-maaf-speaker-disebut-bermasalah
818,Detik Edu,2026-12-05,Kemenag soal Cabut Izin Ponpes Milik Pemerkosa Santriwati: Tindakan Kriminal,0,https://www.detik.com/edu/sekolah/d-8485385/kemenag-soal-cabut-izin-ponpes-milik-pemerkosa-santriwati-tindakan-kriminal
819,Detik Edu,2026-12-05,"Gegara Kondisi Kesehatan, Nadiem Makarim Dialihkan Jadi Tahanan Rumah",0,https://www.detik.com/edu/detikpedia/d-8485370/gegara-kondisi-kesehatan-nadiem-makarim-dialihkan-jadi-tahanan-rumah
820,Detik Edu,2026-12-05,"Koala Purba Ini Pernah Hidup 28.000 Tahun Lalu, Kenapa Punah?",1,https://www.detik.com/edu/detikpedia/d-8484934/koala-purba-ini-pernah-hidup-28-000-tahun-lalu-kenapa-punah
821,Detik Edu,2026-12-05,"UKT Jalur Mandiri Universitas Brawijaya 2026 untuk S1-D4, Ini Rincian Per Prodi",1,https://www.detik.com/edu/seleksi-masuk-pt/d-8485152/ukt-jalur-mandiri-universitas-brawijaya-2026-untuk-s1-d4-ini-rincian-per-prodi
822,Detik Edu,2026-12-05,"20 Kabupaten/Kota dengan Penerima KIP Kuliah Terbanyak 2025, Domisilimu Termasuk?",1,https://www.detik.com/edu/beasiswa/d-8484923/20-kabupaten-kota-dengan-penerima-kip-kuliah-terbanyak-2025-domisilimu-termasuk
823,Detik Edu,2026-12-05,"Menanti Vonis Ibam Eks Konsultan Kemendikbudristek, Nadiem Doakan Putusan Terbaik",0,https://www.detik.com/edu/detikpedia/d-8484904/menanti-vonis-ibam-eks-konsultan-kemendikbudristek-nadiem-doakan-putusan-terbaik
824,Detik Edu,2026-12-05,Sudah Diterima Kerja Tapi Gagal Jadi Karyawan Tetap? Penyebab Ini Jarang Disadari,1,https://www.detik.com/edu/edutainment/d-8484898/sudah-diterima-kerja-tapi-gagal-jadi-karyawan-tetap-penyebab-ini-jarang-disadari
825,Detik Edu,2026-11-05,Strategi Saham Multibagger ala Investor Top Indonesia Kini Bisa Dipelajari Langsung,1,https://www.detik.com/edu/edutainment/d-8484878/strategi-saham-multibagger-ala-investor-top-indonesia-kini-bisa-dipelajari-langsung
826,Detik Edu,2026-11-05,Stop Bingung Atur Keuangan! Bangun Sistem Otomatis dari Nol dengan AppSheet,1,https://www.detik.com/edu/edutainment/d-8484855/stop-bingung-atur-keuangan-bangun-sistem-otomatis-dari-nol-dengan-appsheet
827,Detik Edu,2026-11-05,Tablet Kuno Ungkap Daftar Raja hingga Mantra dari 4.000 Tahun Lalu,0,https://www.detik.com/edu/detikpedia/d-8484901/tablet-kuno-ungkap-daftar-raja-hingga-mantra-dari-4-000-tahun-lalu
828,Detik Edu,2026-11-05,"Pemerintah Negara Ini Batasi Paparan Layar untuk Anak, Maksimal 1 Jam!",0,https://www.detik.com/edu/detikpedia/d-8484848/pemerintah-negara-ini-batasi-paparan-layar-untuk-anak-maksimal-1-jam
829,Detik Edu,2026-11-05,"Sempat PJJ Imbas Serangan Iran, Sekolah-Kampus di UEA Mulai Tatap Muka Hari Ini",0,https://www.detik.com/edu/edutainment/d-8484709/sempat-pjj-imbas-serangan-iran-sekolah-kampus-di-uea-mulai-tatap-muka-hari-ini
830,Detik Edu,2026-11-05,"Syarat dan Daya Tampung 4 Jalur SPMB 2026 Lengkap, Siap Jadi Siswa Baru?",1,https://www.detik.com/edu/sekolah/d-8484178/syarat-dan-daya-tampung-4-jalur-spmb-2026-lengkap-siap-jadi-siswa-baru
831,Detik Edu,2026-11-05,Cara Buat Akun Siap Kerja untuk Daftar TKM Pemula 2026,0,https://www.detik.com/edu/detikpedia/d-8484573/cara-buat-akun-siap-kerja-untuk-daftar-tkm-pemula-2026
832,Detik Edu,2026-11-05,"Jenis Prestasi untuk Daftar SPMB dan yang Tidak Bisa Dikurasi Puspresnas, Catat!",1,https://www.detik.com/edu/sekolah/d-8484543/jenis-prestasi-untuk-daftar-spmb-dan-yang-tidak-bisa-dikurasi-puspresnas-catat
833,Detik Edu,2026-11-05,"SE Mendikdasmen Tuai Polemik, Bagaimana Nasib Guru Honorer yang Belum Ada di Dapodik?",1,https://www.detik.com/edu/sekolah/d-8484566/se-mendikdasmen-tuai-polemik-bagaimana-nasib-guru-honorer-yang-belum-ada-di-dapodik
834,Detik Edu,2026-11-05,Usul Wakil Komisi X DPR: Semua Guru Diangkat PNS agar Tidak Ada Ketimpangan Status,0,https://www.detik.com/edu/sekolah/d-8484308/usul-wakil-komisi-x-dpr-semua-guru-diangkat-pns-agar-tidak-ada-ketimpangan-status
835,Detik Edu,2026-11-05,Kemendikdasmen Fokus Redistribusi Sebelum Angkat Guru Jadi ASN,0,https://www.detik.com/edu/sekolah/d-8484375/kemendikdasmen-fokus-redistribusi-sebelum-angkat-guru-jadi-asn
836,Detik Edu,2026-11-05,"Mulai Mei 2026, Pendaftaran Antrean KJP Pasar Jaya Dibuka Lebih Siang",0,https://www.detik.com/edu/detikpedia/d-8484183/mulai-mei-2026-pendaftaran-antrean-kjp-pasar-jaya-dibuka-lebih-siang
837,Detik Edu,2026-11-05,CT ARSA dan AIRNAV Bangun Rumah Inspirasi di Trenggalek,0,https://www.detik.com/edu/edutainment/d-8484363/ct-arsa-dan-airnav-bangun-rumah-inspirasi-di-trenggalek
838,Detik Edu,2026-11-05,"Pemerintah Godok Skema Pengangkatan Guru Honorer, Jadi PPPK atau PNS?",1,https://www.detik.com/edu/sekolah/d-8484254/pemerintah-godok-skema-pengangkatan-guru-honorer-jadi-pppk-atau-pns
839,Detik Edu,2026-11-05,"Dokumen SPMB Jatim 2026, Siapkan dari Sekarang!",1,https://www.detik.com/edu/sekolah/d-8484091/dokumen-spmb-jatim-2026-siapkan-dari-sekarang
840,Detik Edu,2026-11-05,"Polemik Status Guru Honorer di 2027, Kemendikdasmen Sebut Masih Rumuskan Skema",0,https://www.detik.com/edu/sekolah/d-8484180/polemik-status-guru-honorer-di-2027-kemendikdasmen-sebut-masih-rumuskan-skema
841,Detik Edu,2026-11-05,"AdaKami & UNS Umumkan Pemenang Lomba Karya Tulis FutureFin, Ini Inovasinya",0,https://www.detik.com/edu/perguruan-tinggi/d-8484117/adakami-uns-umumkan-pemenang-lomba-karya-tulis-futurefin-ini-inovasinya
842,Detik Edu,2026-11-05,Kemendikdasmen Tegaskan Tak Ada PHK Massal Guru Non-ASN!,0,https://www.detik.com/edu/sekolah/d-8484108/kemendikdasmen-tegaskan-tak-ada-phk-massal-guru-non-asn
843,Detik Edu,2026-11-05,"Kemendikdasmen Beberkan Alasan Terbit SE Penugasan Guru Non-ASN, Catat!",1,https://www.detik.com/edu/sekolah/d-8484070/kemendikdasmen-beberkan-alasan-terbit-se-penugasan-guru-non-asn-catat
844,Detik Edu,2026-11-05,Studi: Keseringan Pakai AI Bisa Bikin Kamu Jadi Kurang Percaya Diri,0,https://www.detik.com/edu/detikpedia/d-8483945/studi-keseringan-pakai-ai-bisa-bikin-kamu-jadi-kurang-percaya-diri
845,Detik Edu,2026-11-05,"Daftar Cuti Bersama 2026, Ada Long Weekend Pekan Ini!",1,https://www.detik.com/edu/detikpedia/d-8483807/daftar-cuti-bersama-2026-ada-long-weekend-pekan-ini
846,Detik Edu,2026-11-05,Pengumuman Hasil TKA SD dan SMP Bisa Dilihat Kapan? Ini Penjelasannya,1,https://www.detik.com/edu/sekolah/d-8483797/pengumuman-hasil-tka-sd-dan-smp-bisa-dilihat-kapan-ini-penjelasannya
847,Detik Edu,2026-11-05,"SPMB Jatim 2026 Dimulai, Simak Jadwal Pendaftaran SMA-SMK!",1,https://www.detik.com/edu/sekolah/d-8483791/spmb-jatim-2026-dimulai-simak-jadwal-pendaftaran-sma-smk
848,Detik Edu,2026-11-05,"Pendaftaran SIMAK UI Reguler Dibuka: Cek Syarat, Biaya, dan Cara Daftar",1,https://www.detik.com/edu/seleksi-masuk-pt/d-8483795/pendaftaran-simak-ui-reguler-dibuka-cek-syarat-biaya-dan-cara-daftar
849,Detik Edu,2026-11-05,"Kemenpar Buka Lowongan Magang, Cek Ketentuannya di Sini!",1,https://www.detik.com/edu/perguruan-tinggi/d-8483388/kemenpar-buka-lowongan-magang-cek-ketentuannya-di-sini
850,Detik Edu,2026-11-05,"3 Jalur Prestasi UNY 2026 Sedang Dibuka, Cek Jadwalnya!",1,https://www.detik.com/edu/seleksi-masuk-pt/d-8483392/3-jalur-prestasi-uny-2026-sedang-dibuka-cek-jadwalnya
851,Detik Edu,2026-11-05,"BPS Buka Rekrutmen Mitra Statistik 2026, Lulusan SMA-S1 Bisa Daftar",0,https://www.detik.com/edu/detikpedia/d-8483636/bps-buka-rekrutmen-mitra-statistik-2026-lulusan-sma-s1-bisa-daftar
852,Detik Edu,2026-11-05,"Program Pemenuhan Kualifikasi Akademik S1/D4 untuk Guru Buka Pendaftaran, Cek!",1,https://www.detik.com/edu/sekolah/d-8483385/program-pemenuhan-kualifikasi-akademik-s1-d4-untuk-guru-buka-pendaftaran-cek
853,Detik Edu,2026-11-05,"Jepang Umumkan Lowongan Magang di UKM, Mahasiswa-Lulusan Kampus RI Bisa Daftar",0,https://www.detik.com/edu/perguruan-tinggi/d-8483383/jepang-umumkan-lowongan-magang-di-ukm-mahasiswa-lulusan-kampus-ri-bisa-daftar
854,Detik Edu,2026-11-05,Pengumuman UTBK SNBT 2026 Tanggal Berapa? Begini Cara Ceknya!,1,https://www.detik.com/edu/seleksi-masuk-pt/d-8483376/pengumuman-utbk-snbt-2026-tanggal-berapa-begini-cara-ceknya
